,sbj_id,rot_LT,id,complexity_LT_rot_1,complexity_LT_rot_2,complexity_LT_rot_3,test_novel_word,ans_correct,ans_incompatible,ans_overarching_cat,ans_meaning_swapped,keypress,RT,accuracy,pos_corr_ans,pos_incompat_ans,pos_overCat_ans,pos_meanIncCat_ans,buttonIncom,buttonOverCat,buttonMeanInc
0,60,3,10,sf,hf,lf,criboto,capanna sotteranea,negozio dedicato alle cartoline artistiche,baracca,gioiello fatto di ciottoli da spiaggia,2,5.895016799999212,yes,"[0, 0]","[0, -100]","[0, 100]","[0, -200]",x,x,x
1,60,3,18,lf,sf,hf,pobedo,persona che gode di lasciare vincere altri,persona che sa cucinare gli insetti,persona gentile,essere stanchi dal non far niente,3,6.9827126000000135,yes,"[0, -100]","[0, 0]","[0, -200]","[0, 100]",x,x,x
2,60,3,5,hf,lf,sf,vutuvo,essere imbarazzati causa di azioni di un'altra persona,sentirsi colpevoli per l'opportunità persa,vergogna,essere intelligenti a scegliere la carriera,1,11.860447699998986,yes,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,x
3,60,3,16,sf,hf,lf,ceveco,persona che non mangia frutta,persona specializzata in montare recinzioni,persona in dieta,persona che crede nel vivere esclusivamente dalla natura,2,5.5884781000004295,no,"[0, 100]","[0, -100]","[0, -200]","[0, 0]",x,x,persona che crede nel vivere esclusivamente dalla natura
4,60,3,4,sf,hf,lf,ceburo,essere stanchi dal non far niente,essere contenti per il successo alla competizione,essere stanchi,essere imbarazzati causa di azioni di un'altra persona,2,14.599093900000298,yes,"[0, 0]","[0, -200]","[0, -100]","[0, 100]",x,x,x
5,60,3,13,sf,hf,lf,dorguvo,valigia di lusso di alta moda,finestra vecchia che scricchiola,borsa,fiaba tragica,4,5.541321699998662,yes,"[0, -200]","[0, -100]","[0, 100]","[0, 0]",x,x,x
6,60,3,8,hf,lf,sf,vicrazo,chiamata promozionale,telegramma con le buone notizie,offerta,decorazione fatta dal ramo di un albero,3,7.348345599999448,yes,"[0, -100]","[0, 0]","[0, 100]","[0, -200]",x,x,x
7,60,3,12,lf,sf,hf,pubbano,taccuino antico restaurato,tazza per il tè ecosostenibile,antiquariato,valigia di lusso di alta moda,1,10.136956099999225,yes,"[0, 100]","[0, 0]","[0, -100]","[0, -200]",x,x,x
8,60,3,6,lf,sf,hf,tobufo,essere intelligenti a scegliere la carriera,essere tristi dopo essersi svegliati da un bel sogno,opzione,canzone educativa per bambini,1,5.70095240000046,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
9,60,3,1,sf,hf,lf,rugobare,sopportare qualcuno sgridarti senza reagire in modo eccessivo,sentire qualcuno fare stupidi commenti,permettere,non fidarsi di pettegolezzi ,4,8.07024310000088,yes,"[0, -200]","[0, 100]","[0, 0]","[0, -100]",x,x,x
10,60,3,2,hf,lf,sf,zudulare,non fidarsi di pettegolezzi ,andare a fare la spesa con la macchina,non credere,non fidarsi di complimenti che ti fanno,4,6.10577320000084,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
11,60,3,17,hf,lf,sf,vugipo,persona che crede nel vivere esclusivamente dalla natura,persona che fa i cuscini decorativi,persona che ama la natura,persona che gode di lasciare vincere altri,1,12.995400299998437,yes,"[0, 100]","[0, -200]","[0, 0]","[0, -100]",x,x,x
12,60,3,11,hf,lf,sf,mernido,gioiello fatto di ciottoli da spiaggia,biscotto con crema di ananas,gioiello,taccuino antico restaurato,4,5.480995100000655,yes,"[0, -200]","[0, 100]","[0, -100]","[0, 0]",x,x,x
13,60,3,7,sf,hf,lf,clivuno,canzone educativa per bambini,gioco da tavolo matematico,canzone,chiamata promozionale,4,6.6668260999995255,yes,"[0, -200]","[0, 0]","[0, 100]","[0, -100]",x,x,x
14,60,3,14,hf,lf,sf,slibado,fiaba tragica,lampadina portatile per leggere,storia,persona che tiene gli altri fuori dalla rissa,3,5.766221800000494,yes,"[0, -100]","[0, -200]","[0, 0]","[0, 100]",x,x,x
15,60,3,9,lf,sf,hf,cettobo,decorazione fatta dal ramo di un albero,pistola decorata con le perle,ornamento,capanna sotteranea,3,6.165097099999912,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
16,60,3,3,lf,sf,hf,mudegare,non fidarsi di complimenti che ti fanno,preparare il pranzo domenicale,non avere fiducia,sopportare qualcuno sgridarti senza reagire in modo eccessivo,3,6.359347100000377,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
17,60,3,15,lf,sf,hf,cridolo,persona che tiene gli altri fuori dalla rissa,persona che fa sempre le vacanza sulle isole tropicali,persona premurosa,persona che non mangia frutta,3,7.714853999999832,yes,"[0, -100]","[0, 100]","[0, -200]","[0, 0]",x,x,x
